station,variable,index,mic,p_value_perm,pearson_r,NL_statistic,sig_p010,sig_p005,sig_p001
Kırklareli,Oct,PNA,0.11072967938807225,0.16683316683316685,-0.1277431808343423,0.09441135913839677,False,False,False
Kırklareli,Oct,ENSO,0.05707499690684507,0.6933066933066933,-0.03679938741801856,0.05572080199250364,False,False,False
Kırklareli,Nov,AO,0.06933029939200946,0.4855144855144855,-0.23793139845002922,0.012718949023622896,False,False,False
Kırklareli,Nov,NAO,0.0835412475558856,0.3516483516483517,-0.32535751254691614,-0.02231626341483109,False,False,False
Kırklareli,Nov,PNA,0.058111456967044874,0.6853146853146853,0.003932062872172314,0.058095995848614156,False,False,False
Kırklareli,Nov,ENSO,0.10817041659455108,0.1888111888111888,-0.07642536432358986,0.10232958028255763,False,False,False
Kırklareli,Dec,AO,0.09079312334524914,0.3166833166833167,-0.2738119350073801,0.015820147592763387,False,False,False
Kırklareli,Dec,NAO,0.024393330528641018,0.965034965034965,0.03662601473043986,0.02305186557360662,False,False,False
Kırklareli,Dec,PNA,0.07046467579348169,0.44155844155844154,-0.10094477621769161,0.06027482794784185,False,False,False
Kırklareli,Dec,ENSO,0.0754887502163468,0.4015984015984016,-0.038993351907555464,0.07396826872336033,False,False,False
Kırklareli,Winter,AO,0.1456562091376834,0.05194805194805195,-0.47125177996523815,-0.07642203098272182,True,False,False
Kırklareli,Winter,NAO,0.14444780582647623,0.057942057942057944,-0.255702851922216,0.07906385734532152,True,False,False
Kırklareli,Winter,PNA,0.11117215125550549,0.16483516483516483,0.05074836088278395,0.10859675512321622,False,False,False
Kırklareli,Winter,ENSO,0.10419244148593251,0.20679320679320679,0.05024338754489765,0.10166804349394573,False,False,False
Kırklareli,Spring,AO,0.20400350461475295,0.007992007992007992,-0.23559746380450236,0.14849733966363915,True,True,True
Kırklareli,Spring,NAO,0.09079312334524914,0.30569430569430567,-0.07375840147052774,0.08535282155776158,False,False,False
Kırklareli,Spring,PNA,0.016128886781847374,0.996003996003996,0.07921655634045152,0.009853623983407445,False,False,False
Kırklareli,Spring,ENSO,0.07445229015614696,0.4675324675324675,0.03639994953994452,0.07312733382963646,False,False,False
Kırklareli,Summer,AO,0.09079312334524882,0.30569430569430567,-0.04477297302425902,0.08878850423181779,False,False,False
Kırklareli,Summer,NAO,0.08354124755588546,0.35764235764235763,0.1619020276103298,0.05732898101154947,False,False,False
Kırklareli,Summer,PNA,0.07445229015614697,0.44455544455544455,0.20229164702276387,0.03353037970096449,False,False,False
Kırklareli,Summer,ENSO,0.04073416371774297,0.8951048951048951,-0.00117725539475887,0.04073277778747848,False,False,False
Kırklareli,Autumn,AO,0.0661639543065838,0.5324675324675324,-0.26350835073097073,-0.003272696598372482,False,False,False
Kırklareli,Autumn,NAO,0.1643843618692993,0.027972027972027972,-0.13133857911417954,0.1471345395055677,True,True,False
Kırklareli,Autumn,PNA,0.0706625132939745,0.4595404595404595,0.0775866985945601,0.06464281749517138,False,False,False
